state,pincode,year,quater,registered_user
ladakh,194703,2020,q1,1207
ladakh,194104,2020,q2,11904
ladakh,194101,2020,q2,10546
ladakh,194201,2020,q2,8273
ladakh,194107,2020,q2,3957
ladakh,194103,2020,q2,3885
ladakh,194401,2020,q2,3519
ladakh,194102,2020,q2,2449
ladakh,194105,2020,q2,2060
ladakh,194106,2020,q2,1518
ladakh,194703,2020,q2,1358
ladakh,194104,2020,q3,13038
ladakh,194101,2020,q3,11446
ladakh,194201,2020,q3,8999
ladakh,194103,2020,q3,4416
ladakh,194107,2020,q3,4322
ladakh,194401,2020,q3,3865
ladakh,194102,2020,q3,2748
ladakh,194105,2020,q3,2360
ladakh,194106,2020,q3,1661
ladakh,194703,2020,q3,1526
ladakh,194104,2020,q4,14355
ladakh,194101,2020,q4,12651
ladakh,194201,2020,q4,9940
ladakh,194103,2020,q4,5069
ladakh,194107,2020,q4,4681
ladakh,194401,2020,q4,4313
ladakh,194102,2020,q4,3028
ladakh,194105,2020,q4,2673
ladakh,194106,2020,q4,1803
ladakh,194109,2020,q4,1697
ladakh,194104,2021,q1,15511
ladakh,194101,2021,q1,13620
ladakh,194201,2021,q1,10674
ladakh,194103,2021,q1,5484
ladakh,194107,2021,q1,5026
ladakh,194401,2021,q1,4631
ladakh,194102,2021,q1,3256
ladakh,194105,2021,q1,2886
ladakh,194106,2021,q1,1933
ladakh,194109,2021,q1,1854
ladakh,194104,2021,q2,16585
ladakh,194101,2021,q2,14606
ladakh,194201,2021,q2,11446
ladakh,194103,2021,q2,5935
ladakh,194107,2021,q2,5397
ladakh,194401,2021,q2,4964
ladakh,194102,2021,q2,3499
ladakh,194105,2021,q2,3111
ladakh,194106,2021,q2,2070
ladakh,194109,2021,q2,1998
ladakh,194104,2021,q3,17813
ladakh,194101,2021,q3,15772
ladakh,194201,2021,q3,12397
ladakh,194103,2021,q3,6415
ladakh,194107,2021,q3,5819
ladakh,194401,2021,q3,5438
ladakh,194102,2021,q3,3811
ladakh,194105,2021,q3,3389
ladakh,194106,2021,q3,2243
ladakh,194109,2021,q3,2193
ladakh,194104,2021,q4,19007
ladakh,194101,2021,q4,16834
ladakh,194201,2021,q4,13309
ladakh,194103,2021,q4,6889
ladakh,194107,2021,q4,6240
ladakh,194401,2021,q4,5862
ladakh,194102,2021,q4,4093
ladakh,194105,2021,q4,3639
ladakh,194106,2021,q4,2420
ladakh,194109,2021,q4,2397
ladakh,194104,2022,q1,20154
ladakh,194101,2022,q1,17877
ladakh,194201,2022,q1,14135
ladakh,194103,2022,q1,7324
ladakh,194107,2022,q1,6632
ladakh,194401,2022,q1,6231
ladakh,194102,2022,q1,4370
ladakh,194105,2022,q1,3888
ladakh,194106,2022,q1,2563
ladakh,194109,2022,q1,2545
ladakh,194104,2022,q2,21222
ladakh,194101,2022,q2,18842
ladakh,194201,2022,q2,14911
ladakh,194103,2022,q2,7729
ladakh,194107,2022,q2,7006
ladakh,194401,2022,q2,6571
ladakh,194102,2022,q2,4602
ladakh,194105,2022,q2,4102
ladakh,194106,2022,q2,2710
ladakh,194109,2022,q2,2681
ladakh,194104,2022,q3,22353
ladakh,194101,2022,q3,19786
ladakh,194201,2022,q3,15631
ladakh,194103,2022,q3,8113
ladakh,194107,2022,q3,7342
ladakh,194401,2022,q3,6856
ladakh,194102,2022,q3,4828
ladakh,194105,2022,q3,4306
ladakh,194106,2022,q3,2840
ladakh,194109,2022,q3,2791
ladakh,194104,2022,q4,23418
ladakh,194101,2022,q4,20668
ladakh,194201,2022,q4,16206
ladakh,194103,2022,q4,8405
ladakh,194107,2022,q4,7641
ladakh,194401,2022,q4,7055
ladakh,194102,2022,q4,5020
ladakh,194105,2022,q4,4454
ladakh,194106,2022,q4,2943
ladakh,194109,2022,q4,2832
lakshadweep,682555,2018,q1,175
lakshadweep,682557,2018,q1,85
lakshadweep,682551,2018,q1,78
lakshadweep,682559,2018,q1,71
lakshadweep,682552,2018,q1,44
lakshadweep,682556,2018,q1,37
lakshadweep,682554,2018,q1,10
lakshadweep,682558,2018,q1,1
lakshadweep,682555,2018,q2,246
lakshadweep,682551,2018,q2,126
lakshadweep,682557,2018,q2,94
lakshadweep,682559,2018,q2,82
lakshadweep,682552,2018,q2,61
lakshadweep,682556,2018,q2,56
lakshadweep,682554,2018,q2,18
lakshadweep,682558,2018,q2,3
lakshadweep,682555,2018,q3,338
lakshadweep,682551,2018,q3,175
lakshadweep,682557,2018,q3,131
lakshadweep,682559,2018,q3,93
lakshadweep,682552,2018,q3,86
lakshadweep,682556,2018,q3,68
lakshadweep,682554,2018,q3,22
lakshadweep,682558,2018,q3,5
lakshadweep,682555,2018,q4,429
lakshadweep,682551,2018,q4,241
lakshadweep,682557,2018,q4,148
lakshadweep,682559,2018,q4,116
lakshadweep,682552,2018,q4,110
lakshadweep,682556,2018,q4,84
lakshadweep,682554,2018,q4,23
lakshadweep,682558,2018,q4,5
lakshadweep,682555,2019,q1,549
lakshadweep,682551,2019,q1,299
lakshadweep,682557,2019,q1,166
lakshadweep,682552,2019,q1,132
lakshadweep,682559,2019,q1,129
lakshadweep,682556,2019,q1,107
lakshadweep,682554,2019,q1,29
lakshadweep,682558,2019,q1,5
lakshadweep,682555,2019,q2,685
lakshadweep,682551,2019,q2,367
lakshadweep,682557,2019,q2,201
lakshadweep,682552,2019,q2,158
lakshadweep,682559,2019,q2,155
lakshadweep,682556,2019,q2,139
lakshadweep,682554,2019,q2,35
lakshadweep,682558,2019,q2,7
lakshadweep,682555,2019,q3,813
lakshadweep,682551,2019,q3,469
lakshadweep,682557,2019,q3,243
lakshadweep,682552,2019,q3,185
lakshadweep,682559,2019,q3,176
lakshadweep,682556,2019,q3,173
lakshadweep,682554,2019,q3,51
lakshadweep,682558,2019,q3,7
lakshadweep,682555,2019,q4,923
lakshadweep,682551,2019,q4,538
lakshadweep,682557,2019,q4,279
lakshadweep,682552,2019,q4,212
lakshadweep,682559,2019,q4,195
lakshadweep,682556,2019,q4,193
lakshadweep,682554,2019,q4,77
lakshadweep,682558,2019,q4,10
lakshadweep,682555,2020,q1,1032
lakshadweep,682551,2020,q1,633
lakshadweep,682557,2020,q1,332
lakshadweep,682552,2020,q1,248
lakshadweep,682556,2020,q1,227
lakshadweep,682559,2020,q1,200
lakshadweep,682554,2020,q1,89
lakshadweep,682558,2020,q1,11
lakshadweep,682555,2020,q2,1178
lakshadweep,682551,2020,q2,744
lakshadweep,682557,2020,q2,376
lakshadweep,682552,2020,q2,274
lakshadweep,682556,2020,q2,271
lakshadweep,682559,2020,q2,207
lakshadweep,682554,2020,q2,121
lakshadweep,682558,2020,q2,16
lakshadweep,682555,2020,q3,1334
lakshadweep,682551,2020,q3,866
lakshadweep,682557,2020,q3,429
lakshadweep,682552,2020,q3,323
lakshadweep,682556,2020,q3,311
lakshadweep,682559,2020,q3,220
lakshadweep,682554,2020,q3,142
lakshadweep,682558,2020,q3,19
lakshadweep,682555,2020,q4,1530
lakshadweep,682551,2020,q4,981
lakshadweep,682557,2020,q4,480
lakshadweep,682552,2020,q4,388
lakshadweep,682556,2020,q4,354
lakshadweep,682559,2020,q4,256
lakshadweep,682554,2020,q4,168
lakshadweep,682558,2020,q4,22
lakshadweep,682555,2021,q1,1664
lakshadweep,682551,2021,q1,1083
lakshadweep,682557,2021,q1,524
lakshadweep,682552,2021,q1,427
lakshadweep,682556,2021,q1,396
lakshadweep,682559,2021,q1,276
lakshadweep,682554,2021,q1,181
lakshadweep,682558,2021,q1,26
lakshadweep,682555,2021,q2,1780
lakshadweep,682551,2021,q2,1154
lakshadweep,682557,2021,q2,559
lakshadweep,682552,2021,q2,463
lakshadweep,682556,2021,q2,424
lakshadweep,682559,2021,q2,295
lakshadweep,682554,2021,q2,194
lakshadweep,682558,2021,q2,27
lakshadweep,682555,2021,q3,1914
lakshadweep,682551,2021,q3,1237
lakshadweep,682557,2021,q3,607
lakshadweep,682552,2021,q3,504
lakshadweep,682556,2021,q3,461
lakshadweep,682559,2021,q3,321
lakshadweep,682554,2021,q3,212
lakshadweep,682558,2021,q3,31
lakshadweep,682555,2021,q4,2037
lakshadweep,682551,2021,q4,1321
lakshadweep,682557,2021,q4,654
lakshadweep,682552,2021,q4,536
lakshadweep,682556,2021,q4,486
lakshadweep,682559,2021,q4,339
lakshadweep,682554,2021,q4,233
lakshadweep,682558,2021,q4,32
lakshadweep,682555,2022,q1,2165
lakshadweep,682551,2022,q1,1400
lakshadweep,682557,2022,q1,692
lakshadweep,682552,2022,q1,570
lakshadweep,682556,2022,q1,519
lakshadweep,682559,2022,q1,363
lakshadweep,682554,2022,q1,246
lakshadweep,682558,2022,q1,35
lakshadweep,682555,2022,q2,2279
lakshadweep,682551,2022,q2,1473
lakshadweep,682557,2022,q2,732
lakshadweep,682552,2022,q2,609
lakshadweep,682556,2022,q2,558
lakshadweep,682559,2022,q2,379
lakshadweep,682554,2022,q2,261
lakshadweep,682558,2022,q2,36
lakshadweep,682555,2022,q3,2391
lakshadweep,682551,2022,q3,1555
lakshadweep,682557,2022,q3,766
lakshadweep,682552,2022,q3,642
lakshadweep,682556,2022,q3,592
lakshadweep,682559,2022,q3,389
lakshadweep,682554,2022,q3,273
lakshadweep,682558,2022,q3,37
lakshadweep,682555,2022,q4,2520
lakshadweep,682551,2022,q4,1627
lakshadweep,682557,2022,q4,797
lakshadweep,682552,2022,q4,675
lakshadweep,682556,2022,q4,609
lakshadweep,682559,2022,q4,409
lakshadweep,682554,2022,q4,285
lakshadweep,682558,2022,q4,39
madhya pradesh,452001,2018,q1,42977
madhya pradesh,452010,2018,q1,40850
madhya pradesh,455001,2018,q1,37899
madhya pradesh,482002,2018,q1,37645
madhya pradesh,462001,2018,q1,27351
madhya pradesh,482001,2018,q1,26665
madhya pradesh,452016,2018,q1,25256
madhya pradesh,457001,2018,q1,24909
madhya pradesh,485001,2018,q1,24806
madhya pradesh,462022,2018,q1,24661
madhya pradesh,452001,2018,q2,55837
madhya pradesh,452010,2018,q2,52677
madhya pradesh,455001,2018,q2,50091
madhya pradesh,482002,2018,q2,49877
madhya pradesh,462001,2018,q2,36311
madhya pradesh,482001,2018,q2,35303
madhya pradesh,457001,2018,q2,33608
madhya pradesh,452016,2018,q2,32883
madhya pradesh,480001,2018,q2,32800
madhya pradesh,485001,2018,q2,32316
madhya pradesh,452001,2018,q3,67243
madhya pradesh,452010,2018,q3,63537
madhya pradesh,455001,2018,q3,61117
madhya pradesh,482002,2018,q3,60999
madhya pradesh,462001,2018,q3,43609
madhya pradesh,482001,2018,q3,43593
madhya pradesh,457001,2018,q3,41975
madhya pradesh,480001,2018,q3,40061
madhya pradesh,452016,2018,q3,39967
madhya pradesh,485001,2018,q3,39351
madhya pradesh,452001,2018,q4,81206
madhya pradesh,482002,2018,q4,77791
madhya pradesh,452010,2018,q4,76811
madhya pradesh,455001,2018,q4,73952
madhya pradesh,462001,2018,q4,54496
madhya pradesh,482001,2018,q4,54390
madhya pradesh,457001,2018,q4,51238
madhya pradesh,480001,2018,q4,50803
madhya pradesh,485001,2018,q4,50329
madhya pradesh,452016,2018,q4,48626
madhya pradesh,452001,2019,q1,94894
madhya pradesh,482002,2019,q1,92148
madhya pradesh,452010,2019,q1,89541
madhya pradesh,455001,2019,q1,87837
madhya pradesh,462001,2019,q1,65450
madhya pradesh,482001,2019,q1,64389
madhya pradesh,457001,2019,q1,61687
madhya pradesh,480001,2019,q1,60744
madhya pradesh,485001,2019,q1,59332
madhya pradesh,452016,2019,q1,57554
madhya pradesh,452001,2019,q2,108587
madhya pradesh,482002,2019,q2,104846
madhya pradesh,452010,2019,q2,99616
madhya pradesh,455001,2019,q2,98265
madhya pradesh,462001,2019,q2,75250
madhya pradesh,482001,2019,q2,74711
madhya pradesh,457001,2019,q2,70728
madhya pradesh,480001,2019,q2,69139
madhya pradesh,485001,2019,q2,66578
madhya pradesh,452016,2019,q2,65634
madhya pradesh,452001,2019,q3,122796
madhya pradesh,482002,2019,q3,119882
madhya pradesh,452010,2019,q3,110196
madhya pradesh,455001,2019,q3,109090
madhya pradesh,462001,2019,q3,85889
madhya pradesh,482001,2019,q3,85035
madhya pradesh,457001,2019,q3,80045
madhya pradesh,480001,2019,q3,77495
madhya pradesh,485001,2019,q3,74626
madhya pradesh,452016,2019,q3,73956
madhya pradesh,452001,2019,q4,134323
madhya pradesh,482002,2019,q4,134193
madhya pradesh,452010,2019,q4,120352
madhya pradesh,455001,2019,q4,120057
madhya pradesh,462001,2019,q4,96155
madhya pradesh,482001,2019,q4,93550
madhya pradesh,457001,2019,q4,89121
madhya pradesh,480001,2019,q4,85991
madhya pradesh,485001,2019,q4,82766
madhya pradesh,452016,2019,q4,81668
madhya pradesh,482002,2020,q1,146207
madhya pradesh,452001,2020,q1,144699
madhya pradesh,455001,2020,q1,130830
madhya pradesh,452010,2020,q1,129645
madhya pradesh,462001,2020,q1,106091
madhya pradesh,482001,2020,q1,101513
madhya pradesh,457001,2020,q1,98886
madhya pradesh,480001,2020,q1,94636
madhya pradesh,485001,2020,q1,90615
madhya pradesh,452016,2020,q1,89460
madhya pradesh,482002,2020,q2,158954
madhya pradesh,452001,2020,q2,153695
madhya pradesh,455001,2020,q2,144023
madhya pradesh,452010,2020,q2,139367
madhya pradesh,462001,2020,q2,116167
madhya pradesh,457001,2020,q2,111581
madhya pradesh,482001,2020,q2,110268
madhya pradesh,480001,2020,q2,104519
madhya pradesh,452016,2020,q2,98532
madhya pradesh,485001,2020,q2,98080
madhya pradesh,482002,2020,q3,173274
madhya pradesh,452001,2020,q3,162767
madhya pradesh,455001,2020,q3,155823
madhya pradesh,452010,2020,q3,149318
madhya pradesh,462001,2020,q3,127166
madhya pradesh,457001,2020,q3,122974
madhya pradesh,482001,2020,q3,119294
madhya pradesh,480001,2020,q3,114237
madhya pradesh,485001,2020,q3,107317
madhya pradesh,452016,2020,q3,107084
madhya pradesh,482002,2020,q4,188460
madhya pradesh,452001,2020,q4,173333
madhya pradesh,455001,2020,q4,167885
madhya pradesh,452010,2020,q4,160146
madhya pradesh,462001,2020,q4,138574
madhya pradesh,457001,2020,q4,134427
madhya pradesh,482001,2020,q4,128730
madhya pradesh,480001,2020,q4,124525
madhya pradesh,474001,2020,q4,116379
madhya pradesh,452016,2020,q4,116281
madhya pradesh,482002,2021,q1,202915
madhya pradesh,452001,2021,q1,185582
madhya pradesh,455001,2021,q1,180488
madhya pradesh,452010,2021,q1,171754
madhya pradesh,462001,2021,q1,149137
madhya pradesh,457001,2021,q1,145248
madhya pradesh,482001,2021,q1,138100
madhya pradesh,480001,2021,q1,134163
madhya pradesh,474001,2021,q1,125599
madhya pradesh,485001,2021,q1,125104
madhya pradesh,482002,2021,q2,216522
madhya pradesh,452001,2021,q2,198059
madhya pradesh,455001,2021,q2,193208
madhya pradesh,452010,2021,q2,183345
madhya pradesh,462001,2021,q2,159236
madhya pradesh,457001,2021,q2,155865
madhya pradesh,482001,2021,q2,147363
madhya pradesh,480001,2021,q2,143414
madhya pradesh,474001,2021,q2,134469
madhya pradesh,485001,2021,q2,133879
madhya pradesh,482002,2021,q3,231582
madhya pradesh,452001,2021,q3,211664
madhya pradesh,455001,2021,q3,207599
madhya pradesh,452010,2021,q3,196173
madhya pradesh,462001,2021,q3,170393
madhya pradesh,457001,2021,q3,167859
madhya pradesh,482001,2021,q3,157536
madhya pradesh,480001,2021,q3,153878
madhya pradesh,474001,2021,q3,144518
madhya pradesh,485001,2021,q3,143700
madhya pradesh,482002,2021,q4,246911
madhya pradesh,452001,2021,q4,225433
madhya pradesh,455001,2021,q4,222066
madhya pradesh,452010,2021,q4,208931
madhya pradesh,462001,2021,q4,181784
madhya pradesh,457001,2021,q4,179603
madhya pradesh,482001,2021,q4,167796
madhya pradesh,480001,2021,q4,164329
madhya pradesh,474001,2021,q4,154609
madhya pradesh,485001,2021,q4,153628
madhya pradesh,482002,2022,q1,261115
madhya pradesh,452001,2022,q1,238296
madhya pradesh,455001,2022,q1,235768
madhya pradesh,452010,2022,q1,220888
madhya pradesh,462001,2022,q1,192336
madhya pradesh,457001,2022,q1,190837
madhya pradesh,482001,2022,q1,177586
madhya pradesh,480001,2022,q1,174161
madhya pradesh,474001,2022,q1,164039
madhya pradesh,485001,2022,q1,163020
madhya pradesh,482002,2022,q2,274815
madhya pradesh,452001,2022,q2,250461
madhya pradesh,455001,2022,q2,248656
madhya pradesh,452010,2022,q2,232223
madhya pradesh,462001,2022,q2,202395
madhya pradesh,457001,2022,q2,201497
madhya pradesh,482001,2022,q2,186815
madhya pradesh,480001,2022,q2,183624
madhya pradesh,474001,2022,q2,173002
madhya pradesh,485001,2022,q2,172044
madhya pradesh,482002,2022,q3,288913
madhya pradesh,452001,2022,q3,263235
madhya pradesh,455001,2022,q3,262081
madhya pradesh,452010,2022,q3,243950
madhya pradesh,462001,2022,q3,212978
madhya pradesh,457001,2022,q3,212433
madhya pradesh,482001,2022,q3,196282
madhya pradesh,480001,2022,q3,193259
madhya pradesh,474001,2022,q3,182361
madhya pradesh,485001,2022,q3,181296
madhya pradesh,482002,2022,q4,303133
madhya pradesh,452001,2022,q4,276072
madhya pradesh,455001,2022,q4,274876
madhya pradesh,452010,2022,q4,255626
madhya pradesh,462001,2022,q4,223606
madhya pradesh,457001,2022,q4,223077
madhya pradesh,482001,2022,q4,205810
madhya pradesh,480001,2022,q4,202602
madhya pradesh,474001,2022,q4,191690
madhya pradesh,485001,2022,q4,190477
maharashtra,410501,2018,q1,55174
maharashtra,411057,2018,q1,54638
maharashtra,411033,2018,q1,53647
maharashtra,411014,2018,q1,52495
maharashtra,431003,2018,q1,49627
maharashtra,421302,2018,q1,48926
maharashtra,421201,2018,q1,46211
maharashtra,410206,2018,q1,44726
maharashtra,411041,2018,q1,41663
maharashtra,411046,2018,q1,41385
maharashtra,410501,2018,q2,72841
maharashtra,411057,2018,q2,69458
maharashtra,411033,2018,q2,68851
maharashtra,411014,2018,q2,68126
maharashtra,421302,2018,q2,68039
maharashtra,431003,2018,q2,64163
maharashtra,421201,2018,q2,62765
maharashtra,410206,2018,q2,61067
maharashtra,411046,2018,q2,54537
maharashtra,411041,2018,q2,53923
maharashtra,410501,2018,q3,91512
maharashtra,421302,2018,q3,88889
maharashtra,411057,2018,q3,84490
maharashtra,411014,2018,q3,84300
maharashtra,411033,2018,q3,82739
maharashtra,421201,2018,q3,80013
maharashtra,410206,2018,q3,77756
maharashtra,431003,2018,q3,76860
maharashtra,400072,2018,q3,67915
maharashtra,411046,2018,q3,67300
maharashtra,421302,2018,q4,130390
maharashtra,410501,2018,q4,113676
maharashtra,421201,2018,q4,106288
maharashtra,411014,2018,q4,106132
maharashtra,411057,2018,q4,103325
maharashtra,410206,2018,q4,102393
maharashtra,411033,2018,q4,102306
maharashtra,431003,2018,q4,93461
maharashtra,411028,2018,q4,88343
maharashtra,400072,2018,q4,87905
maharashtra,421302,2019,q1,164019
maharashtra,410501,2019,q1,137359
maharashtra,421201,2019,q1,133341
maharashtra,410206,2019,q1,129314
maharashtra,411014,2019,q1,126623
maharashtra,411033,2019,q1,123678
maharashtra,411057,2019,q1,120482
maharashtra,431003,2019,q1,110778
maharashtra,400072,2019,q1,105695
maharashtra,411028,2019,q1,105603
maharashtra,421302,2019,q2,190214
maharashtra,410501,2019,q2,156028
maharashtra,421201,2019,q2,153146
maharashtra,410206,2019,q2,151268
maharashtra,411014,2019,q2,143887
maharashtra,411033,2019,q2,141507
maharashtra,411057,2019,q2,134886
maharashtra,431003,2019,q2,124330
maharashtra,411046,2019,q2,122222
maharashtra,411028,2019,q2,120199
maharashtra,421302,2019,q3,217009
maharashtra,410501,2019,q3,175465
maharashtra,410206,2019,q3,172371
maharashtra,421201,2019,q3,171833
maharashtra,411014,2019,q3,160987
maharashtra,411033,2019,q3,159530
maharashtra,411057,2019,q3,149071
maharashtra,411046,2019,q3,140288
maharashtra,431003,2019,q3,139768
maharashtra,411028,2019,q3,134946
maharashtra,421302,2019,q4,243170
maharashtra,410501,2019,q4,194467
maharashtra,410206,2019,q4,190844
maharashtra,421201,2019,q4,186756
maharashtra,411014,2019,q4,174293
maharashtra,411033,2019,q4,173559
maharashtra,411057,2019,q4,159468
maharashtra,411046,2019,q4,154739
maharashtra,431003,2019,q4,154167
maharashtra,411028,2019,q4,146715
maharashtra,421302,2020,q1,270275
maharashtra,410501,2020,q1,212525
maharashtra,410206,2020,q1,208988
maharashtra,421201,2020,q1,201500
maharashtra,411014,2020,q1,186363
maharashtra,411033,2020,q1,186165
maharashtra,411046,2020,q1,168527
maharashtra,411057,2020,q1,168309
maharashtra,431003,2020,q1,166778
maharashtra,411028,2020,q1,157439
maharashtra,421302,2020,q2,298762
maharashtra,410206,2020,q2,228984
maharashtra,410501,2020,q2,227567
maharashtra,421201,2020,q2,219871
maharashtra,411033,2020,q2,196984
maharashtra,411014,2020,q2,195723
maharashtra,411046,2020,q2,180438
maharashtra,431003,2020,q2,179082
maharashtra,411057,2020,q2,174526
maharashtra,421301,2020,q2,171283
maharashtra,421302,2020,q3,328833
maharashtra,410206,2020,q3,249631
maharashtra,410501,2020,q3,246816
maharashtra,421201,2020,q3,237605
maharashtra,411033,2020,q3,210139
maharashtra,411014,2020,q3,207577
maharashtra,411046,2020,q3,194368
maharashtra,431003,2020,q3,192623
maharashtra,421301,2020,q3,186022
maharashtra,411057,2020,q3,183054
maharashtra,421302,2020,q4,365506
maharashtra,410206,2020,q4,275019
maharashtra,410501,2020,q4,272167
maharashtra,421201,2020,q4,259489
maharashtra,411033,2020,q4,226460
maharashtra,411014,2020,q4,223378
maharashtra,411046,2020,q4,211381
maharashtra,431003,2020,q4,207632
maharashtra,421301,2020,q4,203721
maharashtra,400612,2020,q4,198677
maharashtra,421302,2021,q1,396179
maharashtra,410206,2021,q1,296340
maharashtra,410501,2021,q1,294563
maharashtra,421201,2021,q1,278568
maharashtra,411033,2021,q1,242613
maharashtra,411014,2021,q1,239079
maharashtra,411046,2021,q1,227047
maharashtra,431003,2021,q1,222366
maharashtra,421301,2021,q1,219310
maharashtra,400612,2021,q1,215326
maharashtra,421302,2021,q2,424376
maharashtra,410206,2021,q2,316643
maharashtra,410501,2021,q2,314922
maharashtra,421201,2021,q2,297460
maharashtra,411033,2021,q2,258524
maharashtra,411014,2021,q2,254412
maharashtra,411046,2021,q2,241933
maharashtra,431003,2021,q2,236990
maharashtra,421301,2021,q2,234225
maharashtra,400612,2021,q2,230486
maharashtra,421302,2021,q3,456284
maharashtra,410206,2021,q3,339230
maharashtra,410501,2021,q3,338109
maharashtra,421201,2021,q3,318461
maharashtra,411033,2021,q3,276031
maharashtra,411014,2021,q3,271372
maharashtra,411046,2021,q3,258494
maharashtra,431003,2021,q3,253190
maharashtra,421301,2021,q3,250903
maharashtra,400612,2021,q3,247336
maharashtra,421302,2021,q4,488443
maharashtra,410501,2021,q4,361651
maharashtra,410206,2021,q4,361639
maharashtra,421201,2021,q4,339622
maharashtra,411033,2021,q4,293493
maharashtra,411014,2021,q4,288386
maharashtra,411046,2021,q4,275050
maharashtra,431003,2021,q4,269570
maharashtra,421301,2021,q4,267613
maharashtra,400612,2021,q4,264454
maharashtra,421302,2022,q1,518716
maharashtra,410501,2022,q1,383878
maharashtra,410206,2022,q1,382909
maharashtra,421201,2022,q1,359195
maharashtra,411033,2022,q1,309834
maharashtra,411014,2022,q1,304204
maharashtra,411046,2022,q1,290395
maharashtra,431003,2022,q1,285232
maharashtra,421301,2022,q1,283274
maharashtra,400612,2022,q1,280349
maharashtra,421302,2022,q2,547501
maharashtra,410501,2022,q2,405030
maharashtra,410206,2022,q2,402926
maharashtra,421201,2022,q2,377989
maharashtra,411033,2022,q2,325347
maharashtra,411014,2022,q2,319102
maharashtra,411046,2022,q2,304859
maharashtra,431003,2022,q2,299893
maharashtra,421301,2022,q2,298201
maharashtra,400612,2022,q2,295518
maharashtra,421302,2022,q3,577754
maharashtra,410501,2022,q3,426978
maharashtra,410206,2022,q3,423682
maharashtra,421201,2022,q3,397304
maharashtra,411033,2022,q3,341226
maharashtra,411014,2022,q3,334370
maharashtra,411046,2022,q3,319916
maharashtra,431003,2022,q3,315106
maharashtra,421301,2022,q3,313660
maharashtra,400612,2022,q3,311391
maharashtra,421302,2022,q4,608005
maharashtra,410501,2022,q4,448917
maharashtra,410206,2022,q4,443926
maharashtra,421201,2022,q4,416996
maharashtra,411033,2022,q4,357121
maharashtra,411014,2022,q4,349702
maharashtra,411046,2022,q4,335006
maharashtra,431003,2022,q4,330549
maharashtra,421301,2022,q4,329184
maharashtra,400612,2022,q4,327401
manipur,795004,2018,q1,5825
manipur,795001,2018,q1,2063
manipur,795138,2018,q1,1608
manipur,795008,2018,q1,1230
manipur,795133,2018,q1,1211
manipur,795002,2018,q1,1189
manipur,795130,2018,q1,1034
manipur,795149,2018,q1,1034
manipur,795009,2018,q1,970
manipur,795010,2018,q1,948
manipur,795004,2018,q2,8370
manipur,795001,2018,q2,3001
manipur,795138,2018,q2,2602
manipur,795133,2018,q2,1893
manipur,795130,2018,q2,1795
manipur,795149,2018,q2,1775
manipur,795008,2018,q2,1773
manipur,795002,2018,q2,1728
manipur,795148,2018,q2,1539
manipur,795103,2018,q2,1516
manipur,795004,2018,q3,10911
manipur,795001,2018,q3,4101
manipur,795138,2018,q3,3219
manipur,795133,2018,q3,2534
manipur,795002,2018,q3,2316
manipur,795008,2018,q3,2279
manipur,795103,2018,q3,2219
manipur,795130,2018,q3,2128
manipur,795149,2018,q3,2114
manipur,795148,2018,q3,2056
manipur,795004,2018,q4,14342
manipur,795001,2018,q4,5526
manipur,795138,2018,q4,4221
manipur,795133,2018,q4,3508
manipur,795002,2018,q4,3077
manipur,795103,2018,q4,2985
manipur,795008,2018,q4,2877
manipur,795148,2018,q4,2734
manipur,795149,2018,q4,2679
manipur,795010,2018,q4,2549
manipur,795004,2019,q1,16916
manipur,795001,2019,q1,6562
manipur,795138,2019,q1,4947
manipur,795133,2019,q1,4247
manipur,795002,2019,q1,3738
manipur,795103,2019,q1,3612
manipur,795008,2019,q1,3437
manipur,795148,2019,q1,3259
manipur,795149,2019,q1,3182
manipur,795010,2019,q1,3025
manipur,795004,2019,q2,19706
manipur,795001,2019,q2,7662
manipur,795138,2019,q2,5616
manipur,795133,2019,q2,4966
manipur,795002,2019,q2,4424
manipur,795103,2019,q2,4265
manipur,795008,2019,q2,3990
manipur,795148,2019,q2,3777
manipur,795149,2019,q2,3589
manipur,795010,2019,q2,3558
manipur,795004,2019,q3,22710
manipur,795001,2019,q3,8963
manipur,795138,2019,q3,6388
manipur,795133,2019,q3,5752
manipur,795002,2019,q3,5070
manipur,795103,2019,q3,5001
manipur,795008,2019,q3,4684
manipur,795148,2019,q3,4254
manipur,795010,2019,q3,4102
manipur,795149,2019,q3,3974
manipur,795004,2019,q4,25471
manipur,795001,2019,q4,10002
manipur,795138,2019,q4,7206
manipur,795133,2019,q4,6672
manipur,795103,2019,q4,5745
manipur,795002,2019,q4,5696
manipur,795008,2019,q4,5365
manipur,795148,2019,q4,4925
manipur,795010,2019,q4,4709
manipur,795149,2019,q4,4512
manipur,795004,2020,q1,28400
manipur,795001,2020,q1,11267
manipur,795138,2020,q1,8206
manipur,795133,2020,q1,7649
manipur,795103,2020,q1,6635
manipur,795002,2020,q1,6376
manipur,795008,2020,q1,6066
manipur,795148,2020,q1,5614
manipur,795010,2020,q1,5397
manipur,795149,2020,q1,5197
manipur,795004,2020,q2,32442
manipur,795001,2020,q2,13115
manipur,795138,2020,q2,10076
manipur,795133,2020,q2,9675
manipur,795103,2020,q2,8426
manipur,795002,2020,q2,7522
manipur,795008,2020,q2,7283
manipur,795148,2020,q2,6862
manipur,795149,2020,q2,6744
