state,year,quater,district,transaction_count,transaction_amount
odisha,2020,q1,jharsuguda ,700840,1269976277.2419264
odisha,2020,q1,kandhamal ,243339,464298902.2308825
odisha,2020,q1,deogarh ,124611,248576105.90038487
odisha,2020,q1,sundargarh ,1644012,2694884103.726101
odisha,2020,q1,jagatsinghapur ,1127051,1771679500.0746913
odisha,2020,q1,balangir ,683817,1531878718.6190534
odisha,2020,q1,baleshwar ,2303973,3252830642.849325
odisha,2020,q1,puri ,1788019,2673428317.4419956
odisha,2020,q1,sonepur ,322992,678233299.6053038
odisha,2020,q1,khordha ,23152370,39755139238.6053
odisha,2020,q1,boudh ,195704,417335078.4573859
odisha,2020,q1,gajapati ,313975,639923543.0203347
odisha,2020,q1,nayagarh ,808455,1259172558.6025171
odisha,2020,q1,nabarangpur ,284539,787100587.3644687
odisha,2020,q1,kendrapara ,1082408,1775004059.5783315
odisha,2020,q1,cuttack ,4024520,5842461996.611475
odisha,2020,q2,rayagada ,729797,1650075972.3540688
odisha,2020,q2,koraput ,701471,1684147260.0748496
odisha,2020,q2,malkangiri ,237062,505736982.3899178
odisha,2020,q2,sambalpur ,1027708,1711599706.905475
odisha,2020,q2,kalahandi ,809132,1488536209.721948
odisha,2020,q2,anugul ,1343647,2479132333.7187643
odisha,2020,q2,ganjam ,2890005,5465974236.170576
odisha,2020,q2,jajapur ,2289121,3594755068.4098186
odisha,2020,q2,bargarh ,691248,1303406945.1623073
odisha,2020,q2,dhenkanal ,1131904,1842085944.2675903
odisha,2020,q2,bhadrak ,1596539,2600823926.195097
odisha,2020,q2,nuapada ,242495,513555457.6037278
odisha,2020,q2,kendujhar ,1613148,2773560564.5270324
odisha,2020,q2,mayurbhanj ,1179036,1742769226.7353773
odisha,2020,q2,jharsuguda ,827189,1432120073.5978777
odisha,2020,q2,kandhamal ,352412,637452864.4548341
odisha,2020,q2,deogarh ,159575,292751431.02703243
odisha,2020,q2,sundargarh ,1703737,2767383294.981725
odisha,2020,q2,jagatsinghapur ,1319261,2052533021.7400928
odisha,2020,q2,balangir ,810788,1606404798.2724493
odisha,2020,q2,baleshwar ,2140956,3546636201.588075
odisha,2020,q2,puri ,1909766,2861457530.8475657
odisha,2020,q2,sonepur ,340991,726143280.9609615
odisha,2020,q2,khordha ,16842715,34814877058.41614
odisha,2020,q2,boudh ,215816,477555378.4481401
odisha,2020,q2,gajapati ,338142,705704082.2520387
odisha,2020,q2,nayagarh ,937866,1462497686.3507159
odisha,2020,q2,nabarangpur ,349727,831289714.099038
odisha,2020,q2,kendrapara ,1332607,2031155809.389162
odisha,2020,q2,cuttack ,3964715,6130914551.43539
odisha,2020,q3,rayagada ,940395,2171461862.7580986
odisha,2020,q3,koraput ,892903,2239193172.260001
odisha,2020,q3,malkangiri ,279070,656924030.3406456
odisha,2020,q3,sambalpur ,1337354,2335225267.124839
odisha,2020,q3,kalahandi ,963695,1807514657.1636548
odisha,2020,q3,anugul ,1744600,3343482976.3347354
odisha,2020,q3,ganjam ,3839868,7953863604.839375
odisha,2020,q3,jajapur ,2999596,5158572435.142748
odisha,2020,q3,bargarh ,830854,1694097974.727478
odisha,2020,q3,dhenkanal ,1383673,2367632360.986941
odisha,2020,q3,bhadrak ,2028722,3426773014.8613324
odisha,2020,q3,nuapada ,274431,614356415.8543423
odisha,2020,q3,kendujhar ,2057809,3776890615.14137
odisha,2020,q3,mayurbhanj ,1442159,2333381596.6676884
odisha,2020,q3,jharsuguda ,1058263,1905020608.66538
odisha,2020,q3,kandhamal ,642484,1335599297.787261
odisha,2020,q3,deogarh ,183525,361669508.7964552
odisha,2020,q3,sundargarh ,2196403,3933817517.0151653
odisha,2020,q3,jagatsinghapur ,1718846,2892836563.407177
odisha,2020,q3,balangir ,985190,2034115762.7420158
odisha,2020,q3,baleshwar ,2923704,5216210715.3624935
odisha,2020,q3,puri ,2508367,3947100295.177196
odisha,2020,q3,sonepur ,381251,809172723.1178588
odisha,2020,q3,khordha ,23387123,44638448273.52248
odisha,2020,q3,boudh ,254628,545058074.0596836
odisha,2020,q3,gajapati ,438029,1022242584.1231097
odisha,2020,q3,nayagarh ,1150471,1872504494.580644
odisha,2020,q3,nabarangpur ,410817,953944775.823143
odisha,2020,q3,kendrapara ,1718709,2843601668.3324695
odisha,2020,q3,cuttack ,5060890,8273230957.575866
odisha,2020,q4,rayagada ,1437322,3505981077.0872393
odisha,2020,q4,koraput ,1326213,3682341020.3632216
odisha,2020,q4,malkangiri ,396989,1080034767.104372
odisha,2020,q4,sambalpur ,2041120,3856932278.5305915
odisha,2020,q4,kalahandi ,1385646,2970301991.8473916
odisha,2020,q4,anugul ,2566879,5376845657.748441
odisha,2020,q4,ganjam ,5759948,13253685787.514484
odisha,2020,q4,jajapur ,4383403,8064953082.11138
odisha,2020,q4,bargarh ,1229675,2760170987.368587
odisha,2020,q4,dhenkanal ,2043208,3880815794.3012795
odisha,2020,q4,bhadrak ,2820751,5186943315.862049
odisha,2020,q4,nuapada ,394157,991560206.6707819
odisha,2020,q4,kendujhar ,2911896,5952433266.6475725
odisha,2020,q4,mayurbhanj ,1986570,3615645137.819895
odisha,2020,q4,jharsuguda ,1564404,2963828411.1698093
odisha,2020,q4,kandhamal ,771916,1759108070.2207742
odisha,2020,q4,deogarh ,253750,570948134.8258159
odisha,2020,q4,sundargarh ,3330883,6393696705.870721
odisha,2020,q4,jagatsinghapur ,2391216,4334522915.224213
odisha,2020,q4,balangir ,1460921,3399486807.277832
odisha,2020,q4,baleshwar ,3989220,7694990828.293821
odisha,2020,q4,puri ,3709394,6257350469.108796
odisha,2020,q4,sonepur ,538383,1256084562.715549
odisha,2020,q4,khordha ,30354832,54573862957.88316
odisha,2020,q4,boudh ,354223,843923193.7491837
odisha,2020,q4,gajapati ,659640,1686082695.4936619
odisha,2020,q4,nayagarh ,1672589,2988260896.098785
odisha,2020,q4,nabarangpur ,587880,1638158377.9883218
odisha,2020,q4,kendrapara ,2352689,4247755012.4466047
odisha,2020,q4,cuttack ,7649233,13515958605.271858
odisha,2021,q1,rayagada ,1580304,3857572983.853812
odisha,2021,q1,koraput ,1411047,3878359742.028323
odisha,2021,q1,malkangiri ,417372,1292715033.1124027
odisha,2021,q1,sambalpur ,2362934,4327629131.775824
odisha,2021,q1,kalahandi ,1524147,3607832701.490842
odisha,2021,q1,anugul ,2688530,5923776582.870062
odisha,2021,q1,ganjam ,5849764,13763037682.995218
odisha,2021,q1,jajapur ,4602753,8875206797.09903
odisha,2021,q1,bargarh ,1326870,3151903068.5503645
odisha,2021,q1,dhenkanal ,2198973,4435108999.126256
odisha,2021,q1,bhadrak ,2838067,5913171362.618633
odisha,2021,q1,nuapada ,434130,1190057735.4815695
odisha,2021,q1,kendujhar ,3023651,6672384144.204559
odisha,2021,q1,mayurbhanj ,2086266,4060942529.903472
odisha,2021,q1,jharsuguda ,1727405,3272554633.9005995
odisha,2021,q1,kandhamal ,1058055,2241356872.3974366
odisha,2021,q1,deogarh ,253699,623754965.5699625
odisha,2021,q1,sundargarh ,3591361,7002917726.513086
odisha,2021,q1,jagatsinghapur ,2373105,4667403003.91797
odisha,2021,q1,balangir ,1609575,3913234687.8471766
odisha,2021,q1,baleshwar ,4262593,8799570176.640512
odisha,2021,q1,puri ,3904605,7057319530.168398
odisha,2021,q1,sonepur ,590256,1586903873.6281981
odisha,2021,q1,khordha ,45765876,75722041312.73495
odisha,2021,q1,boudh ,381445,1050296820.3914839
odisha,2021,q1,gajapati ,690416,1790861201.587816
odisha,2021,q1,nayagarh ,1668288,3171144816.7281227
odisha,2021,q1,nabarangpur ,629994,1939648037.4513333
odisha,2021,q1,kendrapara ,2318945,4742223586.637663
odisha,2021,q1,cuttack ,8289932,14866806447.116581
odisha,2021,q2,rayagada ,1923410,4490127256.444258
odisha,2021,q2,koraput ,1819616,4735541770.736616
odisha,2021,q2,malkangiri ,536483,1533587670.9741046
odisha,2021,q2,sambalpur ,2608509,4696196506.85312
odisha,2021,q2,kalahandi ,1937182,4092365112.1617136
odisha,2021,q2,anugul ,3164512,6629061184.353284
odisha,2021,q2,ganjam ,7627913,16847721822.034683
odisha,2021,q2,jajapur ,5656119,10463482056.82759
odisha,2021,q2,bargarh ,1645651,3738223458.7360225
odisha,2021,q2,dhenkanal ,2643521,5071739030.814058
odisha,2021,q2,bhadrak ,3607884,6934665842.085368
odisha,2021,q2,nuapada ,575643,1419954693.5429103
odisha,2021,q2,kendujhar ,3840405,8414558964.419752
odisha,2021,q2,mayurbhanj ,2518601,4822603778.775457
odisha,2021,q2,jharsuguda ,1975532,3575096264.686943
odisha,2021,q2,kandhamal ,1337203,2643241575.642929
odisha,2021,q2,deogarh ,312612,710519513.1816282
odisha,2021,q2,sundargarh ,4098648,7912972842.987008
odisha,2021,q2,jagatsinghapur ,3117688,5877965110.803436
odisha,2021,q2,balangir ,1937619,4234458586.911901
odisha,2021,q2,baleshwar ,5228480,10295354117.300941
odisha,2021,q2,puri ,4549183,8010886850.312719
odisha,2021,q2,sonepur ,716848,1750553183.5037367
odisha,2021,q2,khordha ,51729539,85083429987.67566
odisha,2021,q2,boudh ,467496,1140110013.4057999
odisha,2021,q2,gajapati ,866454,2207862998.917333
odisha,2021,q2,nayagarh ,2042130,3717016584.1111574
odisha,2021,q2,nabarangpur ,808234,2137024330.427526
odisha,2021,q2,kendrapara ,3121087,5922631480.685869
odisha,2021,q2,cuttack ,9410135,16755164887.959583
odisha,2021,q3,rayagada ,2574801,5381125913.756851
odisha,2021,q3,koraput ,2509905,5893005777.487125
odisha,2021,q3,malkangiri ,696476,1834021448.2813165
odisha,2021,q3,sambalpur ,3665818,6244596039.416241
odisha,2021,q3,kalahandi ,2578011,4962612594.774069
odisha,2021,q3,anugul ,4298974,8427870407.924927
odisha,2021,q3,ganjam ,9758386,20245873714.529366
odisha,2021,q3,jajapur ,7272580,11904523018.166103
odisha,2021,q3,bargarh ,2216651,4687162070.696696
odisha,2021,q3,dhenkanal ,3328230,5951039799.088284
odisha,2021,q3,bhadrak ,4514522,7770426087.071074
odisha,2021,q3,nuapada ,779264,1789197066.4958181
odisha,2021,q3,kendujhar ,4942596,9669648441.296114
odisha,2021,q3,mayurbhanj ,3366763,6058820680.073039
odisha,2021,q3,jharsuguda ,2772640,4581837440.292698
odisha,2021,q3,kandhamal ,1699861,3180693137.638117
odisha,2021,q3,deogarh ,401592,837326467.8967566
odisha,2021,q3,sundargarh ,5579434,10009710570.217995
odisha,2021,q3,jagatsinghapur ,4055375,6884871775.425156
odisha,2021,q3,balangir ,2632946,5371520093.547472
odisha,2021,q3,baleshwar ,6888676,12434308111.40699
odisha,2021,q3,puri ,6111015,9865814428.877203
odisha,2021,q3,sonepur ,912081,2022927897.311029
odisha,2021,q3,khordha ,71647985,108452202806.23245
odisha,2021,q3,boudh ,619658,1350893048.4398901
odisha,2021,q3,gajapati ,1119729,2608533955.2796984
odisha,2021,q3,nayagarh ,2508535,4293630576.548503
odisha,2021,q3,nabarangpur ,1101606,2637036417.011711
odisha,2021,q3,kendrapara ,3791932,6502877452.246092
odisha,2021,q3,cuttack ,13016632,21926611695.60376
odisha,2021,q4,rayagada ,3507319,6787852551.279442
odisha,2021,q4,koraput ,3420361,7615206063.540329
odisha,2021,q4,malkangiri ,944763,2362647817.594655
odisha,2021,q4,sambalpur ,5031922,8285793491.380421
odisha,2021,q4,kalahandi ,3402330,6135732201.285078
odisha,2021,q4,anugul ,5595409,10832624236.879738
odisha,2021,q4,ganjam ,12765148,25961006849.075542
odisha,2021,q4,jajapur ,9413690,14846315998.402483
odisha,2021,q4,bargarh ,2928438,5988250004.212584
odisha,2021,q4,dhenkanal ,4358635,7483698923.738497
odisha,2021,q4,bhadrak ,5912920,9896347666.60693
odisha,2021,q4,nuapada ,1029449,2266776078.240573
odisha,2021,q4,kendujhar ,6478836,12263605984.767775
odisha,2021,q4,mayurbhanj ,4438866,8018457152.240013
odisha,2021,q4,jharsuguda ,3680407,6025708131.50321
odisha,2021,q4,kandhamal ,2257911,4066852872.5686264
odisha,2021,q4,deogarh ,512496,1062094682.1692731
odisha,2021,q4,sundargarh ,7505779,13524168955.7137
odisha,2021,q4,jagatsinghapur ,5234984,8365537188.546018
odisha,2021,q4,balangir ,3606120,7082596489.488298
odisha,2021,q4,baleshwar ,8971332,16112382301.474276
odisha,2021,q4,puri ,8372818,13192898085.078499
odisha,2021,q4,sonepur ,1161962,2482976023.652462
odisha,2021,q4,khordha ,94505879,135122128258.68546
odisha,2021,q4,boudh ,791827,1654377854.776198
odisha,2021,q4,gajapati ,1471303,3082994382.0058923
odisha,2021,q4,nayagarh ,3214212,5319824631.017162
odisha,2021,q4,nabarangpur ,1497950,3502205583.265269
odisha,2021,q4,kendrapara ,4821107,7981220766.163595
odisha,2021,q4,cuttack ,17091193,27928768464.569107
odisha,2022,q1,rayagada ,3936852,8060115677.80162
odisha,2022,q1,koraput ,4038613,9298326854.887985
odisha,2022,q1,malkangiri ,1179046,3270655406.2866373
odisha,2022,q1,sambalpur ,5761550,9796463368.436136
odisha,2022,q1,kalahandi ,4098786,8069224583.104255
odisha,2022,q1,anugul ,6423393,12666904909.368557
odisha,2022,q1,ganjam ,14289760,29674857683.21894
odisha,2022,q1,jajapur ,10760033,17569845983.615986
odisha,2022,q1,bargarh ,3467880,7430199582.216238
odisha,2022,q1,dhenkanal ,4932962,8922834794.738628
odisha,2022,q1,bhadrak ,7049860,12413725786.608274
odisha,2022,q1,nuapada ,1270136,2867818846.767225
odisha,2022,q1,kendujhar ,7553005,15056691322.671284
odisha,2022,q1,mayurbhanj ,5095313,9650878750.134228
odisha,2022,q1,jharsuguda ,4134502,6844271054.447269
odisha,2022,q1,kandhamal ,2538748,4625177433.767569
odisha,2022,q1,deogarh ,598462,1357264183.472781
odisha,2022,q1,sundargarh ,8621086,15915215285.753382
odisha,2022,q1,jagatsinghapur ,5978387,10028244699.653543
odisha,2022,q1,balangir ,4197830,8648940992.57866
odisha,2022,q1,baleshwar ,10164531,19169857482.365425
odisha,2022,q1,puri ,9268269,15063520180.066017
odisha,2022,q1,sonepur ,1409459,3419311100.9759455
odisha,2022,q1,khordha ,104052705,152745328927.4852
odisha,2022,q1,boudh ,951344,2234431099.098205
odisha,2022,q1,gajapati ,1692615,3677406538.0799146
odisha,2022,q1,nayagarh ,3648292,6409579564.6163
odisha,2022,q1,nabarangpur ,1875017,4950344796.343363
odisha,2022,q1,kendrapara ,5689131,9906960117.735264
odisha,2022,q1,cuttack ,18955932,31482914773.52869
odisha,2022,q2,rayagada ,4627958,8714955313.81208
odisha,2022,q2,koraput ,4936573,10469450815.614134
odisha,2022,q2,malkangiri ,1387356,3383818107.9216194
odisha,2022,q2,sambalpur ,6893113,10992643684.982574
odisha,2022,q2,kalahandi ,4688556,8314694921.632622
odisha,2022,q2,anugul ,7523854,13937160595.230968
odisha,2022,q2,ganjam ,17162973,34095586248.503082
odisha,2022,q2,jajapur ,12788486,20441535607.89478
odisha,2022,q2,bargarh ,4086915,8114146805.586442
odisha,2022,q2,dhenkanal ,5757058,9756517532.112658
odisha,2022,q2,bhadrak ,8276685,14146459101.732891
odisha,2022,q2,nuapada ,1521970,3116138855.4475727
odisha,2022,q2,kendujhar ,8741853,16383523040.274462
odisha,2022,q2,mayurbhanj ,6060816,10858866629.542103
odisha,2022,q2,jharsuguda ,4801176,7708561039.053738
odisha,2022,q2,kandhamal ,2888894,5091606151.332576
odisha,2022,q2,deogarh ,690751,1490625193.843516
odisha,2022,q2,sundargarh ,10183902,18077191337.901314
odisha,2022,q2,jagatsinghapur ,7161421,11721528584.666618
odisha,2022,q2,balangir ,4915372,9186213799.65329
odisha,2022,q2,baleshwar ,12044394,22154827661.360664
odisha,2022,q2,puri ,11076675,17846685658.05171
odisha,2022,q2,sonepur ,1649781,3533650027.0623655
odisha,2022,q2,khordha ,124986765,174299128204.99298
odisha,2022,q2,boudh ,1082256,2255513699.796166
odisha,2022,q2,gajapati ,2039493,4088833138.615046
odisha,2022,q2,nayagarh ,4075329,6885797711.463306
odisha,2022,q2,nabarangpur ,2228087,5063429958.41774
odisha,2022,q2,kendrapara ,6628224,11344691542.074535
odisha,2022,q2,cuttack ,22544912,36561231371.455444
odisha,2022,q3,rayagada ,4630056,7860841426.804449
odisha,2022,q3,koraput ,5222148,9998538489.170717
odisha,2022,q3,malkangiri ,1473325,3146761920.0637245
odisha,2022,q3,sambalpur ,7870435,11478161491.375761
odisha,2022,q3,kalahandi ,5013207,7966634545.859101
odisha,2022,q3,anugul ,8115183,13631294531.285408
odisha,2022,q3,ganjam ,18696976,33504012152.53193
odisha,2022,q3,jajapur ,13031811,18746602447.445084
odisha,2022,q3,bargarh ,5107762,8890053156.888083
odisha,2022,q3,dhenkanal ,6306392,9609384521.368855
odisha,2022,q3,bhadrak ,8725910,13285204298.360706
odisha,2022,q3,nuapada ,1638138,3030878277.7567472
odisha,2022,q3,kendujhar ,8971733,14742503568.623667
odisha,2022,q3,mayurbhanj ,6682226,10635989150.205183
odisha,2022,q3,jharsuguda ,5377124,8014356028.054185
odisha,2022,q3,kandhamal ,1814757,3284992415.173833
odisha,2022,q3,deogarh ,793258,1434375903.9677882
odisha,2022,q3,sundargarh ,12922754,20430235862.000168
odisha,2022,q3,jagatsinghapur ,7256382,10735372271.141613
odisha,2022,q3,balangir ,5221322,9063831703.893017
odisha,2022,q3,baleshwar ,11721722,19704921264.79484
odisha,2022,q3,puri ,11193823,16592473105.31533
odisha,2022,q3,sonepur ,1778702,3405255943.0292325
odisha,2022,q3,khordha ,182514532,234713995654.54218
odisha,2022,q3,boudh ,1191513,2148876148.799854
odisha,2022,q3,gajapati ,3662329,7752031340.001187
odisha,2022,q3,nayagarh ,4495311,6946679941.389475
odisha,2022,q3,nabarangpur ,2357269,4596544680.665671
odisha,2022,q3,kendrapara ,6258047,9787502106.824364
odisha,2022,q3,cuttack ,26643179,39407252993.2224
odisha,2022,q4,rayagada ,5257941,8675747746.466286
odisha,2022,q4,koraput ,6085464,11474927055.711767
odisha,2022,q4,malkangiri ,1806300,3725926906.976351
odisha,2022,q4,sambalpur ,10274024,14842758106.879675
odisha,2022,q4,kalahandi ,5718284,9059291540.607044
odisha,2022,q4,anugul ,12295417,19745058048.99432
odisha,2022,q4,ganjam ,22374745,39538930037.66425
odisha,2022,q4,jajapur ,14867125,21337793694.560028
odisha,2022,q4,bargarh ,5568285,9785407450.508883
odisha,2022,q4,dhenkanal ,6836914,10618843490.215986
odisha,2022,q4,bhadrak ,10065776,15308124669.531929
odisha,2022,q4,nuapada ,1890250,3596704492.6502886
odisha,2022,q4,kendujhar ,10410170,17491124060.737698
odisha,2022,q4,mayurbhanj ,8292947,13255523390.65194
odisha,2022,q4,jharsuguda ,5993084,8933820245.634933
odisha,2022,q4,kandhamal ,2010523,3670658325.388134
odisha,2022,q4,deogarh ,798399,1590818534.2203064
odisha,2022,q4,sundargarh ,13451927,21877712615.61438
odisha,2022,q4,jagatsinghapur ,8378147,12340755527.048079
odisha,2022,q4,balangir ,6484587,11236556907.329634
odisha,2022,q4,baleshwar ,13396460,22861471772.138065
odisha,2022,q4,puri ,13182742,19540224955.19215
odisha,2022,q4,sonepur ,2183385,3996412193.5660787
odisha,2022,q4,khordha ,208260666,268479766618.40594
odisha,2022,q4,boudh ,1271353,2337831973.684458
odisha,2022,q4,gajapati ,3242621,6909085562.353609
odisha,2022,q4,nayagarh ,4834028,7483877287.158049
odisha,2022,q4,nabarangpur ,2969219,5927912765.485254
odisha,2022,q4,kendrapara ,7111443,11163586588.46068
odisha,2022,q4,cuttack ,30402517,45410411960.17213
puducherry,2018,q1,karaikal ,10266,17996501.51665456
puducherry,2018,q1,puducherry ,86486,136205607.94582328
puducherry,2018,q1,yanam ,5948,9167584.996845197
puducherry,2018,q1,mahe ,1512,2456276.910513108
puducherry,2018,q2,karaikal ,18649,42127264.52392844
puducherry,2018,q2,puducherry ,102722,224950541.63276505
puducherry,2018,q2,yanam ,6204,15165659.150808567
puducherry,2018,q2,mahe ,2686,3557654.224934818
puducherry,2018,q3,karaikal ,23605,56668700.117854595
puducherry,2018,q3,puducherry ,147716,334779012.2520994
puducherry,2018,q3,yanam ,14243,20556914.723959483
puducherry,2018,q3,mahe ,4707,5653448.400293597
puducherry,2018,q4,karaikal ,34809,77106295.39277278
puducherry,2018,q4,puducherry ,253397,511150128.28504336
puducherry,2018,q4,yanam ,14991,30135590.749616217
puducherry,2018,q4,mahe ,4767,7299650.996062614
puducherry,2019,q1,karaikal ,47329,97328630.03167163
puducherry,2019,q1,puducherry ,422723,753546044.3241928
puducherry,2019,q1,yanam ,24489,44751664.92796348
puducherry,2019,q1,mahe ,6551,10846685.022694789
puducherry,2019,q2,karaikal ,31079,75135164.18826595
puducherry,2019,q2,puducherry ,519810,1075863296.3940065
puducherry,2019,q2,yanam ,23022,49923875.40922065
puducherry,2019,q2,mahe ,6166,10524574.13631358
puducherry,2019,q3,karaikal ,45737,101419895.43809406
puducherry,2019,q3,puducherry ,629431,1279933924.0902395
puducherry,2019,q3,yanam ,33240,64060521.00575118
puducherry,2019,q3,mahe ,8418,15294016.92132694
puducherry,2019,q4,karaikal ,58510,122162466.31398116
puducherry,2019,q4,puducherry ,893985,1700000398.3563335
puducherry,2019,q4,yanam ,48736,91368451.74732454
puducherry,2019,q4,mahe ,11424,18497001.461263284
puducherry,2020,q1,karaikal ,68088,136347281.23095745
puducherry,2020,q1,puducherry ,1060927,1916832756.3287992
puducherry,2020,q1,yanam ,65016,129871509.51094082
puducherry,2020,q1,mahe ,13890,22225930.008886866
puducherry,2020,q2,karaikal ,64779,128626212.88011405
puducherry,2020,q2,puducherry ,868930,1652466844.3605218
puducherry,2020,q2,yanam ,78024,142084095.5188939
puducherry,2020,q2,mahe ,21650,36853827.72806046
puducherry,2020,q3,karaikal ,85556,201796443.9712459
puducherry,2020,q3,puducherry ,1515874,3144232151.6990056
puducherry,2020,q3,yanam ,105613,212350487.31674817
puducherry,2020,q3,mahe ,23859,39701146.44760118
puducherry,2020,q4,karaikal ,141895,310516002.7690573
puducherry,2020,q4,puducherry ,2349454,4194543311.9718037
puducherry,2020,q4,yanam ,182547,363312761.96402323
puducherry,2020,q4,mahe ,42107,62154140.96632716
puducherry,2021,q1,karaikal ,161642,360807458.7675149
puducherry,2021,q1,puducherry ,2920236,5086390412.089685
puducherry,2021,q1,yanam ,178609,375222411.57040197
puducherry,2021,q1,mahe ,48945,76889289.31604216
puducherry,2021,q2,karaikal ,169944,352528451.69910693
puducherry,2021,q2,puducherry ,3316123,5610649880.723415
puducherry,2021,q2,yanam ,212893,448908146.53298205
puducherry,2021,q2,mahe ,52427,86748217.58839178
puducherry,2021,q3,karaikal ,241468,508474640.4041999
puducherry,2021,q3,puducherry ,4514763,7530306876.968773
puducherry,2021,q3,yanam ,289263,571731114.8773613
puducherry,2021,q3,mahe ,76232,119461798.76413691
puducherry,2021,q4,karaikal ,300601,586375959.8099658
puducherry,2021,q4,puducherry ,5606990,8973636725.35894
puducherry,2021,q4,yanam ,360182,704806775.357012
puducherry,2021,q4,mahe ,101037,158832340.7045973
puducherry,2022,q1,karaikal ,362403,702448183.2222146
puducherry,2022,q1,puducherry ,6470067,10377036935.727272
puducherry,2022,q1,yanam ,410527,819248314.3131009
puducherry,2022,q1,mahe ,116179,184741472.12407243
puducherry,2022,q2,karaikal ,417480,788877561.2769251
puducherry,2022,q2,puducherry ,7617058,11822245859.332415
puducherry,2022,q2,yanam ,481753,963312236.3090451
puducherry,2022,q2,mahe ,127396,204309598.85051042
puducherry,2022,q3,karaikal ,456795,825576112.2167913
puducherry,2022,q3,puducherry ,5992740,8962290618.748474
puducherry,2022,q3,yanam ,466305,876565449.6380186
puducherry,2022,q3,mahe ,126887,189885530.5376592
puducherry,2022,q4,karaikal ,488147,837406336.5163367
puducherry,2022,q4,puducherry ,6382870,9121245940.116945
puducherry,2022,q4,yanam ,536311,969860108.2593638
puducherry,2022,q4,mahe ,148799,213692492.28184882
punjab,2018,q1,shahid bhagat singh nagar ,20891,31984799.717137292
punjab,2018,q1,fazilka ,100864,118915901.3809619
punjab,2018,q1,barnala ,20348,30779491.360747688
punjab,2018,q1,mansa ,47047,41535817.90595643
punjab,2018,q1,ludhiana ,427197,563038260.5420344
punjab,2018,q1,sri muktsar sahib ,44697,54146157.15264935
punjab,2018,q1,patiala ,131111,216716752.3274328
punjab,2018,q1,pathankot ,51474,81047251.32470225
punjab,2018,q1,fatehgarh sahib ,31868,43563884.00230488
punjab,2018,q1,rupnagar ,33059,51094982.228189036
punjab,2018,q1,tarn taran ,23026,43205533.216036156
punjab,2018,q1,sas nagar ,285119,465850273.6343405
punjab,2018,q1,sangrur ,89227,118420389.52793653
punjab,2018,q1,jalandhar ,118981,193577710.74675983
punjab,2018,q1,bathinda ,96310,151709303.3472533
punjab,2018,q1,kapurthala ,65770,79325181.77412872
punjab,2018,q1,firozepur ,43858,68077291.26643817
punjab,2018,q1,gurdaspur ,33787,57534101.01561795
punjab,2018,q1,amritsar ,98115,200091373.4518867
punjab,2018,q1,faridkot ,31684,45932933.79169293
punjab,2018,q1,hoshiarpur ,43008,64771754.252753496
punjab,2018,q1,moga ,32992,59439080.88744533
punjab,2018,q2,shahid bhagat singh nagar ,27601,57097563.75463554
punjab,2018,q2,fazilka ,132032,203431002.47284475
punjab,2018,q2,barnala ,27175,55951707.92772633
punjab,2018,q2,mansa ,61637,73350476.69493681
punjab,2018,q2,ludhiana ,572930,935892631.8609879
punjab,2018,q2,sri muktsar sahib ,62150,98991562.11189887
punjab,2018,q2,patiala ,196259,371254259.4379476
punjab,2018,q2,pathankot ,78612,158739383.40365845
punjab,2018,q2,fatehgarh sahib ,45947,73715314.65665385
punjab,2018,q2,rupnagar ,44278,84494301.9300065
punjab,2018,q2,tarn taran ,30289,62616087.618352324
punjab,2018,q2,sas nagar ,387752,730035482.9606797
punjab,2018,q2,sangrur ,125761,193602226.83944377
punjab,2018,q2,jalandhar ,158547,333928450.34592813
punjab,2018,q2,bathinda ,146307,267391852.08765233
punjab,2018,q2,kapurthala ,80199,143776925.54049534
punjab,2018,q2,firozepur ,61163,112984834.34917663
punjab,2018,q2,gurdaspur ,51270,96002110.3022901
punjab,2018,q2,amritsar ,147287,334246873.79937446
punjab,2018,q2,faridkot ,39283,82684843.48048516
punjab,2018,q2,hoshiarpur ,61527,115287400.4575735
punjab,2018,q2,moga ,43157,99196919.97429472
punjab,2018,q3,shahid bhagat singh nagar ,50360,75243771.62254676
punjab,2018,q3,fazilka ,157892,270023103.2648601
punjab,2018,q3,barnala ,30636,73261685.88822013
punjab,2018,q3,mansa ,66110,109278595.36315215
punjab,2018,q3,ludhiana ,778963,1456417150.3474631
punjab,2018,q3,sri muktsar sahib ,68801,136393053.694744
punjab,2018,q3,patiala ,250988,563579570.2701482
punjab,2018,q3,pathankot ,108152,279349329.1457398
punjab,2018,q3,fatehgarh sahib ,54979,106015403.04070948
punjab,2018,q3,rupnagar ,58143,124959700.08678234
punjab,2018,q3,tarn taran ,38829,100240826.21259984
punjab,2018,q3,sas nagar ,547349,1070550639.2870404
punjab,2018,q3,sangrur ,206582,284133550.35333884
punjab,2018,q3,jalandhar ,215686,521388263.73223054
punjab,2018,q3,bathinda ,187177,400049254.5805787
punjab,2018,q3,kapurthala ,106984,188312115.6799224
punjab,2018,q3,firozepur ,82490,171196760.05485505
punjab,2018,q3,gurdaspur ,63775,164460952.48305684
punjab,2018,q3,amritsar ,195357,530829226.63244426
punjab,2018,q3,faridkot ,50038,115912811.53407659
punjab,2018,q3,hoshiarpur ,85294,187505087.74747258
punjab,2018,q3,moga ,57523,136586192.7992548
